ID;nomArch;coteArch;dateEntree;nature;modeEntree;servProd;typeProd;activiteProd;descContenu;natureSupport;mlEntree;nbreArt
923;Archives municipales d'Avignon;1269W;15/10/2015;Archives publiques;Versement;;;Direction administrative des services techniques;Vrac archives du secrétariat de la DAST (Michèle Escriva).;;0;0
932;Archives municipales d'Avignon;1270W;27/10/2015;Archives publiques;Versement;;;Etat-civil;6 articles du bureau des mariages (2013);;0,6;6
933;Archives municipales d'Avignon;1271W;15/12/2015;Archives publiques;Versement;;;Foncier;26 articles de DIA (2014).;;2,6;26
934;Archives municipales d'Avignon;1272W;02/12/2015;Archives publiques;Versement;;;Financiers;48 articles de comptabilité (1993-2015).;;5;48
935;Archives municipales d'Avignon;1273W;02/12/2015;Archives publiques;Versement;;;Financiers;25 articles;;2,5;25
946;Archives municipales d'Avignon;1274W;18/12/2015;Archives publiques;Versement;;;Contentieux;;;0;0
947;Archives municipales d'Avignon;1275W;13/01/2016;Archives publiques;Versement;;;Régies municipales;187 articles : dossiers macarons, arrêtés stationnement, voirie, titres comptables, factures, courriers (2001-2014).;;0;187
948;Archives municipales d'Avignon;1276W;12/01/2016;Archives publiques;Versement;;;Commande publique;CONR;;0;101
949;Archives municipales d'Avignon;1277W;05/01/2016;Archives publiques;Versement;;;Commande publique;Marchés soldés;;0;46
950;Archives municipales d'Avignon;1278W;05/01/2016;Archives publiques;Versement;;;Voirie circulation;Arrêtés de circulation (2013).;;2,2;22
951;Archives municipales d'Avignon;1279W;07/01/2016;Archives publiques;Versement;;;Personnel-formation;28 articles (2008-2015).;;5;28
953;Archives municipales d'Avignon;1280W;11/01/2016;Archives publiques;Versement;;;Commande publique;Marchés infructueux;;0;11
954;Archives municipales d'Avignon;1281W;12/01/2016;Archives publiques;Versement;;;Personnel-paie-comptabilité;28 articles (2013), le versement ne sera versé que dans 5 ans descendu dans le local de préarchivage du service.;;0;28
955;Archives municipales d'Avignon;1282W;12/01/2016;Archives publiques;Versement;;;Personnel-paie-comptabilité;28 articles (2014), le versement ne sera versé que dans 5 ans descendu dans le local de préarchivage du service.;;0;28
956;Archives municipales d'Avignon;1283W;02/02/2016;Archives publiques;Versement;;;Affaires générales et militaires;Chiens dangereux, regroupements familiaux, buvettes temporaires, recensement militaire (2011-2015).;;0,6;5
957;Archives municipales d'Avignon;1284W;13/01/2016;Archives publiques;Versement;;;Commande publique;Marchés soldés, DSP (1985-2015);;0;46
958;Archives municipales d'Avignon;1285W;14/01/2016;Archives publiques;Versement;;;Commande publique;Chronos, factures du service (2008-2015);;1,1;11
959;Archives municipales d'Avignon;1105W;03/02/2016;Archives publiques;Versement;;;Personnel-paie-comptabilité;;;0;0
960;Archives municipales d'Avignon;1146W;14/01/2016;Archives publiques;Versement;;;Personnel-paie-comptabilité;;;0;0
961;Archives municipales d'Avignon;1183W;14/01/2016;Archives publiques;Versement;;;Personnel-paie-comptabilité;;;0;0
965;Archives municipales d'Avignon;1286W;22/01/2016;Archives publiques;Versement;;;Mairie-est;99 articles;;9,9;99
967;Archives municipales d'Avignon;1287W;29/01/2016;Archives publiques;Versement;;;Direction générale des services techniques;Vrac du service trouvé à Autrand et traité par la société Fontaine et fils.;;0;0
968;Archives municipales d'Avignon;1196W;03/02/2016;Archives publiques;Versement;;;Communication;Archives de Colette SIBILLE partie en retraite le 30 janvier 2016.;;0;0
969;Archives municipales d'Avignon;1288W;11/02/2016;Archives publiques;Versement;;;Secrétariat général;10 articles de séances du CM revenues de préfecture (2011-2012).;;1,5;10
970;Archives municipales d'Avignon;1290W;14/04/2016;Archives publiques;Versement;;;Patrimoine architecture historique;;;0;46
971;Archives municipales d'Avignon;1291W;14/03/2016;Archives publiques;Versement;;;Sports;Avignon ville sportive (16 fascicules sur les équipements sportifs de la ville, fin année 1975), Avignon, 650 ans d'histoire européenne (2000), 1 maillot Warriors 84, 1 maillot SOA XIII, 10 cassettesVHF, 1 photo encadrée 1000 pagaies 2008, 1 photo encadrée SOA XIII (2002-2003), dossier Intervilles 2006, dossier photos et presse Pâques en Provence (2000), dossier photos week-end du sport en famille 2006, Sports à Avignon (3 exemplaires-1974), revue Patrimoine du football mondial 40ème festival international espoirs (2013 ?),;;0,6;0
972;Archives municipales d'Avignon;1292W;14/04/2016;Archives publiques;Versement;;;Etat-civil;Bureau des mentions (2014);;4,5;15
973;Archives municipales d'Avignon;1293W;15/03/2016;Archives publiques;Versement;;;Etat-civil;Bureau des CNI, passeports (2013).;;9;34
974;Archives municipales d'Avignon;1294W;01/04/2016;Archives publiques;Versement;;;Architecture bâtiments;Articles de plans (dont prêts au service en retour) (1960-2001);;0;0
976;Archives municipales d'Avignon;1295W;11/04/2016;Archives publiques;Versement;;;Régies municipales;;;0;0
983;Archives municipales d'Avignon;1296W;19/04/2016;Archives publiques;Versement;;;Commande publique;Marchés soldés, DSP;;3;0
984;Archives municipales d'Avignon;1297W;10/05/2016;Archives publiques;Versement;;;Commande publique;CONR, marchés sans suite;;1,4;9
988;Archives municipales d'Avignon;1298W;31/05/2016;Archives publiques;Versement;;;Action culturelle;Archives Martine LOVERA;;8,5;0
989;Archives municipales d'Avignon;1253W101-102;30/05/2016;Archives publiques;Versement;;;Gestion du patrimoine;1 diplôme label du développement durable (2003), 1 diplôme écharpes d'or (2007), 1 fanion officiel de l'Europe 8ème états généraux des communes d'Europe Berlin (1967).;;0,1;3
990;Archives municipales d'Avignon;1299W;04/06/2016;Archives publiques;Versement;;;Archives municipales;Collecte par les agents des archives des témoignages laissés devant l'hôtel de ville suite aux attentats de janvier 2015 contre le siège de Charlie Hebdo.;;0;0
991;Archives municipales d'Avignon;Fi;06/12/2014;;Versement;;;Musée Requien;Plaques de verre;;0,3;0
993;Archives municipales d'Avignon;1300W;09/06/2016;Archives publiques;Versement;;;Architecture patrimoine historique;16 boites réserves musée Calvet et 17 articles hôtel de Caumont collection Lambert;;0;33
1021;Archives municipales d'Avignon;1301W;21/06/2016;Archives publiques;Versement;;;Mission prévention sécurité;8 articles de fiches de signalement et études sur la criminalité (2002-2014);;1;8
1022;Archives municipales d'Avignon;1302W;24/07/2017;Archives publiques;Versement;;;Financiers;33 boites de marchés (2008);;3,3;33
1023;Archives municipales d'Avignon;1303W;24/07/2017;Archives publiques;Versement;;;Financiers;40 boites marchés (2009);;4;40
1024;Archives municipales d'Avignon;1304W;24/07/2017;Archives publiques;Versement;;;Financiers;47 boites de marchés (2010);;4,7;47
1025;Archives municipales d'Avignon;1305W;01/07/2016;Archives publiques;Versement;;;Centre hospitalier d'Avignon;Cellule marché publics 7 articles;;0;7
1029;Archives municipales d'Avignon;1306W;01/06/2017;Archives publiques;Versement;;;Régies municipales;115 articles (1998-2015);;11;115
1032;Archives municipales d'Avignon;1307W;04/10/2016;Archives publiques;Versement;;;Direction générale des services techniques;60 articles archives dossiers René Dubuy, DGST;;7;60
1033;Archives municipales d'Avignon;1308W;13/10/2016;Archives publiques;Versement;;;Action culturelle;31 boites archives dossiers Martine LOVERA directeur du service spectacles vivants avant départ à la retraite.;;3,5;31
1034;Archives municipales d'Avignon;1309W;19/10/2016;Archives publiques;Versement;;;Direction actions de proximité ;79 articles concernant les mairies et conseils de quartiers (2003-2016).;;10;79
1036;Archives municipales d'Avignon;1310W;17/11/2016;Archives publiques;Versement;;;Action culturelle;22 articles de subventions aux associations. 10 articles subventions 2013, 12 articles subventions 2014.;;2,2;22
1038;Archives municipales d'Avignon;1253W;21/11/2016;Archives publiques;Versement;;;Gestion du patrimoine;13 articles intégrés au 1253W articles 103 à 115.;;0;13
1044;Archives municipales d'Avignon;1311W;11/01/2017;Archives publiques;Versement;;;Foncier;21 articles de DIA (2015).;;4,2;21
1046;Archives municipales d'Avignon;1312W;24/01/2017;Archives publiques;Versement;;;Patrimoine historique;Dossiers patrimoniaux;;6;84
1047;Archives municipales d'Avignon;1313W;14/12/2016;Archives publiques;Versement;;;Voirie travaux neufs;108 articles (1874-2015);;16;108
1049;Archives municipales d'Avignon;1314W;02/08/2017;Archives publiques;Versement;;;Direction actions de proximité ;35 articles (2003-2011).;;7,3;73
1050;Archives municipales d'Avignon;1315W;22/08/2017;Archives publiques;Versement;;;Personnel-formation;18 articles;;2,7;18
1052;Archives municipales d'Avignon;1316W;17/01/2017;Archives publiques;Versement;;;Direction de la politique urbaine;77 articles archives de Denis CHASTANIER, directeur de la Direction de la Politique Urbaine (1954-2016).;;18;77
1054;Archives municipales d'Avignon;1317W;19/01/2017;Archives publiques;Versement;;;Affaires générales et militaires;5 articles (2008-2016).;;0,5;5
1055;Archives municipales d'Avignon;1318W;22/08/2017;Archives publiques;Versement;;;Personnel-gestion;83 articles de dossiers agents retraités et décédés, éléments variables de paie (2014);;13,5;83
1056;Archives municipales d'Avignon;1319W;22/08/2017;Archives publiques;Versement;;;Personnel-gestion;36 articles du bureau de gestion des non titulaires;;5,5;36
1060;Archives municipales d'Avignon;1320W;22/08/2017;Archives publiques;Versement;;;Hygiène;50 articles;;5;50
1062;Archives municipales d'Avignon;1321W;12/07/2017;Archives publiques;Versement;;;Commande publique;18 articles de marchés soldés (2011-2016).;;2,7;18
1063;Archives municipales d'Avignon;1322W;13/07/2017;Archives publiques;Versement;;;Commande publique;36 articles de CONR;;5,4;36
1065;Archives municipales d'Avignon;1324W;01/03/2017;Archives publiques;Versement;;;Protocole;7 boites de vins d'honneur (2014-2016).;;0,7;7
1066;Archives municipales d'Avignon;1323W;24/07/2017;Archives publiques;Versement;;;Secrétariat général;38 articles;;4;38
1074;Archives municipales d'Avignon;1326W;07/11/2017;Archives publiques;Versement;;;Direction générale des services techniques;61 articles archives du DGST (1985-2016).;;4,7;61
1075;Archives municipales d'Avignon;1325W;24/04/2017;Archives publiques;Versement;;;Crédit municipal;1-27 : Prêts personnels clôturés : dossiers de prêts. (1996-1999). Echantillon statistique, 28-30 : Prêts personnels, gestion des sinistres, décès. (2002-2004). 31-32 : Comptes bancaires : contentieux soldés. 33-88 : Comptes de gestion. (1999-2012). 89-97 : Prêts personnels encours douteux. (1999-2004);;10;97
1083;Archives municipales d'Avignon;1327W;22/08/2017;Archives publiques;Versement;;;Service social et prestations sociales;39 articles doubles des dossiers transmis au CNAS (2013-2015).;;3,9;39
1084;Archives municipales d'Avignon;1328W;22/08/2017;Archives publiques;Versement;;;Centres sociaux et Politique de la Ville;Vrac des archives du directeur et archives de fonctionnement du service;;20;0
1086;Archives municipales d'Avignon;1330W;22/05/2017;Archives publiques;Versement;;;Urbanisme opérationnel;75 articles d'autorisation d'urbanisme (PC, DT, PD) (2012).;;11,3;75
1087;Archives municipales d'Avignon;1300W;22/08/2017;Archives publiques;Versement;;;Architecture patrimoine historique;18 articles;;7;38
1092;Archives municipales d'Avignon;1329W;22/08/2017;Archives publiques;Versement;;;Urbanisme opérationnel;Archives de Bernard Malachane, ingénieur à la direction de la politique urbaine + 3 tubes plans cotés 1329W24;;10;56
1096;Archives municipales d'Avignon;1331W;22/08/2017;Archives publiques;Versement;;;Musée Requien;;;13,9;112
1098;Archives municipales d'Avignon;1332W;30/06/2017;Archives publiques;Versement;;;Centre de vacances et de loisirs;Versement des CVL de Gadagne;;9;51
1099;Archives municipales d'Avignon;1333W;04/07/2017;Archives publiques;Versement;;;Urbanisme réglementaire;;;0;48
1102;Archives municipales d'Avignon;1334W;24/07/2017;Archives publiques;Versement;;;Financiers;9 versements du service : budgets, commission des finances (2011-2016);;16;156
1103;Archives municipales d'Avignon;1335W;17/07/2017;Archives publiques;Versement;;;Urbanisme réglementaire;210 articles d'autorisation d'occupation des sols;;0;0
1105;Archives municipales d'Avignon;1336W;19/10/2017;Archives publiques;Versement;;;Direction générale;40 articles archives Henri Guerra et Christian Bergès (1990-2013).;;4,9;44
1107;Archives municipales d'Avignon;1337W;03/08/2017;Archives publiques;Versement;;;Cimetières;57 registres de concessions décennales  et 2 répertoires 1912-2001).;;3;59
1108;Archives municipales d'Avignon;1338W;07/11/2017;Archives publiques;Versement;;;Régies municipales;49 articles ? + 10 articles reçus le 11/09/2017;;7,2;59
1109;Archives municipales d'Avignon;1339W;07/11/2017;Archives publiques;Versement;;;Eclairage public;18 articles contenant les plans du réseau EP (2004-2010).;;1,2;18
1111;Archives municipales d'Avignon;1340W;26/10/2017;Archives publiques;Versement;;;Etat-Civil par Tribunal de Grande Instance d'Avignon ;Rétrocession de 148 boites de PACS en cours ou dissous (1999-2017).;;14,8;148
1112;Archives municipales d'Avignon;1341W;21/11/2017;Archives publiques;Versement;;;Secrétariat général;22 articles de dossiers des séances du CM (2013-2014).;;2,5;22
1113;Archives municipales d'Avignon;1342W;08/12/2017;Archives publiques;Versement;;;Commande publique;23 articles de CONR (2016-2017).;;3;23
1114;Archives municipales d'Avignon;1343W;23/11/2017;Archives publiques;Versement;;;Cimetières;14 registres (1845-2005).;;1;14
1116;Archives municipales d'Avignon;1344W;11/12/2017;Archives publiques;Versement;;;Commande publique;81 articles de marchés soldés (2007-2017).;;12,5;81
1118;Archives municipales d'Avignon;1345W;06/12/2017;Archives publiques;Versement;;;Mairie de la Barthelasse et Piot;20 articles (1932-2014).;;2;20
1119;Archives municipales d'Avignon;1346W;04/12/2017;Archives publiques;Versement;;;Foncier;27 articles de DIA (2016).;;5,6;27
1121;Archives municipales d'Avignon;1293W;13/12/2017;Archives publiques;Versement;;;Etat-civil;60 registres et 35 articles de copies Cerfa CNI passeports (1995-2017).;;6,5;95
1123;Archives municipales d'Avignon;1347W;19/01/2018;Archives publiques;Versement;;;Centre de vacances et de loisirs;Archives CVL Gadagne ;;0;24
1124;Archives municipales d'Avignon;1348W;23/01/2018;Archives publiques;Versement;;;Communication;8 box de gestion comptable service Protocole et Com;;2,2;8
1125;Archives municipales d'Avignon;1349W;24/01/2018;Archives publiques;Versement;;;Etat-civil;;;3,5;23
1126;Archives municipales d'Avignon;1350W;31/01/2018;Archives publiques;Versement;;;Affaires générales et militaires;;;0;13
1128;Archives municipales d'Avignon;1351W;05/02/2018;Archives publiques;Versement;;;Financiers;23 articles concernan le budget (2010-2013);;2,8;23
1129;Archives municipales d'Avignon;1352W;05/02/2018;Archives publiques;Versement;;;Financiers;8 articles (2011-2014);;1,2;8
1130;Archives municipales d'Avignon;1353W;05/02/2018;Archives publiques;Versement;;;Financiers;36 articles (2001-2013);;2,5;36
